 quando                  | quem      | balcao | o_que                        | canal_criado/usado
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_8017          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7895          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7895          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7894          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_8009          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7894          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_8009          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7933          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7914          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7914          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7925          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_8004          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7981          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7975          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7981          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7972          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_8014          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7972          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7967          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7967          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7975          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_8016          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_8014          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_8016          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7925          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7933          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7983          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7971          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7971          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_8020          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_8013          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_8010          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_8010          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7979          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_8008          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7929          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_8008          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7837          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7837          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7984          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7929          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_8013          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7979          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7984          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_8020          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_8015          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_8019          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7983          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7976          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7976          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7970          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7982          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7970          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7901          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7901          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7936          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7936          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_8012          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_8012          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7982          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_8019          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_8005          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7973          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_8003          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_8005          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7973          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7966          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7720          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7898          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7898          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7720          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_8003          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7966          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7937          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7974          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7937          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_8018          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7974          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7980          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7980          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_8018          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7969          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7969          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7985          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7897          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7897          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7985          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_8011          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7899          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7899          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_8011          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_8006          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_8006          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7987          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7987          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7986          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7986          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_7992          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_7992          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7993          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7993          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_8027          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7996          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7996          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_8025          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_7988          
 2015-05-24 01:52:19     |  Balcao   | 5      | fim_atendimento_cliente      | fc_8034          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_8023          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_7988          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_8021          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_8023          
 2015-05-24 01:52:19     |  Cliente  | 5      | fim_atendimento              | fc_8034          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_8027          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_8021          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_8030          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_7989          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_7989          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_8025          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_8030          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_8026          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_8026          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_8033          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_8033          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7995          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7995          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7997          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7997          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7990          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7990          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_7994          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_8035          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_7994          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_8035          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_8024          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_8024          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_8022          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_8028          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_8022          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_8028          
 2015-05-24 01:52:19     |  Balcao   | 3      | fim_atendimento_cliente      | fc_7991          
 2015-05-24 01:52:19     |  Cliente  | 3      | fim_atendimento              | fc_7991          
 2015-05-24 01:52:19     |  Balcao   | 4      | fim_atendimento_cliente      | fc_8037          
 2015-05-24 01:52:19     |  Cliente  | 4      | fim_atendimento              | fc_8037          
 2015-05-24 01:52:19     |  Balcao   | 1      | fim_atendimento_cliente      | fc_8039          
 2015-05-24 01:52:19     |  Balcao   | 2      | fim_atendimento_cliente      | fc_8040          
 2015-05-24 01:52:19     |  Cliente  | 1      | fim_atendimento              | fc_8039          
 2015-05-24 01:52:19     |  Cliente  | 2      | fim_atendimento              | fc_8040          
